the complexity	[33.          0.57959768  1.          0.        ]
alternation	[ 48.           0.64606434   0.         -13.        ]
namely	[0 0 0 0]
satisfying	[0 0 0 0]
argument	[22.          0.55305835  1.         -4.        ]
computable	[ 6.          0.57204513  0.         -3.        ]
qbf	[ 34.           0.59054069   1.         -10.        ]
functional	[0 0 0 0]
k	[31.         0.5594273  0.        -8.       ]
substitutions	[8.         0.55534939 0.         0.        ]
embedding	[ 4.          0.53040688  0.         -3.        ]
treatment	[ 5.          0.54014045  0.         -2.        ]
formalisms	[8.        0.5537429 0.        0.       ]
decomposition	[19.          0.54955474  0.         -4.        ]
omt	[ 46.           0.59675897   0.         -10.        ]
deduction	[13.          0.56006255  0.         -4.        ]
demonstrate	[0 0 0 0]
axiomatization	[14.          0.56256602  0.         -5.        ]
r	[ 37.          0.5972484   1.        -26.       ]
markov decision processes	[3.         0.53204431 1.         0.        ]
labelled transition systems	[10.          0.58912371  1.         -1.        ]
safe	[13.          0.54094273  0.         -6.        ]
propositional logic	[ 9.          0.56254893  2.         -2.        ]
msg	[ 39.           0.67237426   3.         -10.        ]
differential	[20.          0.54154828  0.         -3.        ]
counterexample	[ 5.          0.55600208  0.         -3.        ]
hybrid automata	[48.          0.58982038  2.         -2.        ]
sense	[0 0 0 0]
investigate	[ 7.         0.5505172  0.        -1.       ]
emptiness problem	[30.          0.59064485  0.         -4.        ]
cut elimination	[33.          0.58292214  1.         -1.        ]
inference rules	[22.          0.59174169  0.         -2.        ]
exact	[33.          0.56875456  0.         -6.        ]
programming language	[21.          0.56565626  1.         -5.        ]
synthesize	[48.          0.63359697  1.         -4.        ]
broadcast	[ 50.           0.57868663   3.         -15.        ]
particularly	[ 9.          0.52285556  0.         -3.        ]
determinism	[14.          0.58485798  0.         -1.        ]
upper bounds	[43.          0.58968034  2.         -2.        ]
length	[32.          0.57898121  1.         -4.        ]
equational	[12.          0.52761191  0.         -6.        ]
proof nets	[17.          0.55792972  2.          0.        ]
binary	[ 2.          0.53566396  1.         -2.        ]
since	[0 0 0 0]
formalized	[5.        0.5321563 0.        0.       ]
reflexive	[24.          0.55574676  1.         -7.        ]
moreover	[0 0 0 0]
mts	[16.         0.6966965  0.        -4.       ]
illustrate	[0 0 0 0]
exist	[ 7.          0.54346564  0.         -2.        ]
derived	[0 0 0 0]
expressing	[ 9.          0.55248713  0.         -2.        ]
fly	[14.          0.57052679  0.         -9.        ]
proof system	[ 6.          0.60931894  0.         -3.        ]
query	[ 5.          0.51026407  1.         -1.        ]
designs	[29.          0.61112431  1.         -9.        ]
semigroups	[34.        0.596279  2.       -7.      ]
latter	[0 0 0 0]
theorem proving	[16.          0.56887995  0.         -2.        ]
parallel	[ 9.          0.58824453  0.         -1.        ]
constructs	[ 7.          0.57743589  0.         -1.        ]
ccs	[28.          0.58780645  1.         -3.        ]
abstractions	[0 0 0 0]
message	[13.          0.56430695  0.         -5.        ]
unsatisfiable	[24.          0.52864852  0.         -8.        ]
far	[0 0 0 0]
recent	[0 0 0 0]
parallel composition	[20.          0.59284267  0.         -1.        ]
data structures	[ 2.          0.54548189  0.         -1.        ]
c	[ 3.          0.53756861  0.         -3.        ]
synchronizing	[28.          0.62301369  1.         -6.        ]
matching	[ 7.          0.53149584  0.         -2.        ]
deciding	[17.          0.55880775  0.         -6.        ]
fundamental	[0 0 0 0]
contexts	[4.         0.53676839 0.         0.        ]
auxiliary	[11.          0.51439663  0.         -6.        ]
our approach	[2.         0.50906685 0.         0.        ]
extending	[7.         0.52009487 0.         0.        ]
mso	[23.          0.62984173  0.         -5.        ]
reduce	[0 0 0 0]
priority	[ 25.           0.60382571   1.         -10.        ]
presentation	[3.         0.51946888 0.         0.        ]
abstract syntax	[48.          0.59524691  1.         -8.        ]
hdml	[20.         0.6224517  0.        -5.       ]
connection	[ 5.          0.53546424  0.         -2.        ]
view	[ 4.         0.5352958  0.        -1.       ]
hybrid logic	[26.          0.55277132  1.         -6.        ]
least	[0 0 0 0]
connectives	[ 9.          0.61020941  0.         -1.        ]
apply	[0 0 0 0]
practical	[0 0 0 0]
rather	[0 0 0 0]
cic	[36.          0.62914483  1.         -5.        ]
qres	[41.         0.6363141  1.        -4.       ]
every	[0 0 0 0]
ptime	[ 2.          0.60289654  0.         -1.        ]
lambda calculus	[26.          0.56507247  1.         -1.        ]
generalizes	[ 5.         0.5521666  0.        -1.       ]
1	[25.          0.58176244  1.         -1.        ]
compositionality	[11.          0.57552305  0.         -2.        ]
introducing	[6.         0.54120397 0.         0.        ]
instances	[0 0 0 0]
additionally	[2.        0.5471819 0.        0.       ]
propagation	[ 4.         0.5135188  0.        -1.       ]
loops	[33.          0.59118867  2.         -2.        ]
ranking function	[ 48.           0.70204363   1.         -10.        ]
classical logic	[ 9.         0.5652696  1.        -1.       ]
coinductive	[39.          0.59438774  0.         -8.        ]
proof assistants	[33.          0.57694292  1.         -2.        ]
contrast	[0 0 0 0]
ucs	[49.          0.62787393  0.         -9.        ]
corresponds	[5.         0.51690851 0.         0.        ]
event structures	[47.          0.62488045  1.         -6.        ]
mdps	[49.         0.5866643  2.        -3.       ]
interface	[17.          0.62101842  1.         -4.        ]
previous work	[7.         0.59572981 1.         0.        ]
combinatory logic	[9.         0.52002294 0.         0.        ]
relies	[0 0 0 0]
dc	[ 44.           0.70391432   2.         -11.        ]
correspondence	[12.          0.53549025  0.         -1.        ]
asp	[21.          0.60192144  1.         -5.        ]
transfer	[ 9.          0.51993604  0.         -1.        ]
produce	[ 9.          0.53612228  0.         -2.        ]
supporting	[5.       0.528064 0.       0.      ]
base	[ 7.          0.53680004  0.         -3.        ]
blocking	[ 31.           0.59359704   0.         -11.        ]
presents	[11.          0.56372909  0.         -1.        ]
efficiency	[ 8.          0.57661393  0.         -2.        ]
past	[17.          0.57295601  0.         -5.        ]
dependent type theory	[27.          0.58832147  0.         -1.        ]
capture	[8.         0.52033202 0.         0.        ]
hol light	[28.         0.5888398  3.        -4.       ]
arguments	[28.          0.54987748  1.         -1.        ]
action	[41.          0.58817967  1.         -7.        ]
variant	[0 0 0 0]
discuss	[0 0 0 0]
kripke structure	[26.          0.59600511  0.         -7.        ]
subsets	[20.          0.57992562  0.         -1.        ]
the case	[11.          0.54166801  0.          0.        ]
supports	[2.         0.50849688 0.         0.        ]
reduced	[8.         0.53767432 0.         0.        ]
experimental	[23.          0.56565819  0.         -6.        ]
constructions	[18.          0.54826674  0.         -6.        ]
sequent	[48.          0.58118742  1.         -8.        ]
hypotheses	[ 46.           0.59449951   1.         -12.        ]
ess	[22.          0.62501109  0.         -5.        ]
previous	[ 2.          0.64344731  0.         -1.        ]
condition	[0 0 0 0]
shows	[0 0 0 0]
rewrite systems	[39.         0.5893839  1.        -1.       ]
unsatisfiability	[ 9.          0.52413595  0.         -1.        ]
internal actions	[37.          0.62676109  0.         -3.        ]
checking problem	[25.         0.5561602  2.        -3.       ]
blocked clauses	[26.          0.59468475  0.          0.        ]
infinitely	[0 0 0 0]
preorder	[20.          0.58287528  1.         -9.        ]
runs	[16.          0.58836966  0.         -2.        ]
an extension	[9.         0.54816631 0.         0.        ]
our method	[32.          0.55117768  1.          0.        ]
expressiveness	[14.          0.55702144  0.         -2.        ]
lolli	[27.          0.65385379  0.         -4.        ]
ranking	[ 49.           0.74143085   2.         -16.        ]
pc	[38.          0.65422943  5.         -4.        ]
reductions	[13.          0.53923321  0.         -3.        ]
net	[ 33.           0.61592851   0.         -14.        ]
preferences	[44.          0.56124563  2.         -3.        ]
fo	[10.          0.59736797  0.         -2.        ]
modeling	[ 9.          0.58750353  1.         -1.        ]
translated	[6.         0.53557175 0.         0.        ]
a method	[9.         0.51523497 0.         0.        ]
mean	[24.          0.61544431  2.         -6.        ]
considering	[13.          0.57309342  0.         -2.        ]
original	[ 6.          0.54891322  0.         -2.        ]
semi	[15.         0.5820106  0.        -4.       ]
consequence	[0 0 0 0]
nature	[8.         0.52655549 0.         0.        ]
equation	[12.          0.53481355  0.         -5.        ]
redundancy	[24.          0.60530513  0.         -7.        ]
history	[18.          0.54314616  1.         -4.        ]
channels	[ 2.          0.59386197  0.         -1.        ]
generalization	[ 3.          0.52217565  0.         -3.        ]
add	[17.          0.54898552  0.         -2.        ]
object	[ 5.          0.52156495  0.         -1.        ]
parameters	[ 3.          0.54110624  0.         -3.        ]
configuration	[14.          0.52471869  0.         -6.        ]
circuits	[8.         0.52107739 1.         0.        ]
closure	[ 6.          0.55414515  0.         -4.        ]
variants	[0 0 0 0]
build	[2.         0.52970755 0.         0.        ]
axiom	[14.          0.54818903  0.         -2.        ]
verification conditions	[26.          0.57878165  1.         -3.        ]
truth	[ 6.          0.55349526  0.         -3.        ]
declarative	[31.          0.54002683  0.         -6.        ]
often	[0 0 0 0]
also show	[0 0 0 0]
required	[ 2.          0.52679601  0.         -1.        ]
yields	[12.          0.56503955  0.         -1.        ]
decidability results	[ 6.          0.58158369  0.         -1.        ]
single	[0 0 0 0]
existential	[34.          0.58516816  1.         -6.        ]
calls	[17.         0.5596496  0.        -1.       ]
able	[0 0 0 0]
the paper	[4.         0.51732233 0.         0.        ]
mechanism	[19.          0.56597754  0.         -7.        ]
weak bisimilarity	[38.          0.60356222  2.         -3.        ]
lbc	[27.          0.63494297  1.         -5.        ]
prefix	[6.         0.52229612 0.         0.        ]
focussing	[25.          0.59749426  0.         -2.        ]
affine	[ 47.           0.60164461   1.         -10.        ]
markov chains	[12.          0.55806304  2.         -2.        ]
this problem	[25.          0.54499362  0.          0.        ]
general framework	[18.          0.57993406  2.         -4.        ]
hol	[21.         0.5682421  1.        -6.       ]
computable functions	[15.          0.57268992  1.         -2.        ]
covariant	[23.          0.61304462  0.         -5.        ]
exists	[30.          0.58077646  1.         -1.        ]
this work	[0 0 0 0]
formal verification	[ 9.         0.5603586  0.        -2.       ]
top	[2.         0.52188459 0.         0.        ]
still	[0 0 0 0]
sos	[14.          0.60566045  0.         -4.        ]
art	[10.          0.56813805  0.         -5.        ]
strict	[33.          0.54328314  1.         -5.        ]
due	[0 0 0 0]
relationship	[ 3.          0.61139896  0.         -1.        ]
orthomodular lattice	[24.          0.70036132  0.         -1.        ]
propositions	[14.          0.55517864  0.         -2.        ]
contribution	[ 5.          0.55461304  0.         -4.        ]
programming languages	[11.          0.57930959  2.         -1.        ]
lemma	[ 30.           0.53789067   0.         -12.        ]
key	[0 0 0 0]
sprs	[35.          0.70547702  4.         -2.        ]
syntactic	[ 4.          0.53796977  1.         -2.        ]
independent	[ 7.          0.53253419  0.         -3.        ]
a set	[0 0 0 0]
correct	[14.          0.53621995  0.         -6.        ]
imperative programs	[8.         0.53971297 0.         0.        ]
modeled	[ 8.          0.55070587  0.         -2.        ]
m	[ 4.          0.57382262  0.         -2.        ]
equations	[31.          0.58478015  1.         -3.        ]
fixpoint	[ 2.          0.52711955  0.         -2.        ]
